Point Cloud 2
1.0393128395080566 -0.012125907465815544 5.12047815322876
1.1780520677566528 -0.011749094352126122 5.146600246429443
1.324432611465454 -0.013214337639510632 5.178434371948242
1.6144657135009766 -0.006809495389461517 5.236567497253418
2.419071674346924 -0.007465705741196871 5.3484954833984375
2.9748635292053223 -0.008976098150014877 5.392521381378174
3.363307237625122 -0.011246451176702976 5.404608249664307
3.4395854473114014 -0.009060232900083065 5.368439674377441
3.6669445037841797 -0.008490101434290409 5.3231306076049805
3.9074313640594482 -0.005033629015088081 5.4505743980407715
3.9741129875183105 -0.005411034449934959 5.47540807723999
4.038507461547852 -0.0035263109020888805 5.499777793884277
4.175436019897461 -0.003511903341859579 5.551629066467285
4.180157661437988 -0.003979382570832968 5.548446178436279
4.175508975982666 -0.0020577702671289444 5.535930156707764
4.172394752502441 -0.0033843819983303547 5.526978015899658
4.187759876251221 -0.0035832086578011513 5.524335861206055
4.1733222007751465 0.00032197171822190285 5.557703495025635
4.164465427398682 -0.002779365051537752 5.529175758361816
4.160582542419434 -0.0026536379009485245 5.519028663635254
4.158251762390137 -0.004233825486153364 5.509616851806641
4.241211414337158 -0.005084378644824028 5.258800029754639
4.271718978881836 -0.0057191988453269005 5.196364402770996
4.244819641113281 -0.008691715076565742 5.192790508270264
4.112866401672363 -0.010883229784667492 4.923197269439697
4.081954002380371 -0.011740590445697308 4.853793144226074
4.02680778503418 -0.012328081764280796 4.718563079833984
3.9978015422821045 -0.011594898998737335 4.650007724761963
3.916982412338257 -0.012970337644219398 4.445955276489258
3.8345773220062256 -0.011336210183799267 4.243467807769775
3.6773574352264404 -0.013369389809668064 3.8030996322631836
3.6327948570251465 -0.01235442329198122 3.6690664291381836
3.610182523727417 -0.011954291723668575 3.6004269123077393
3.497539520263672 -0.013608979992568493 3.2400174140930176
3.4562292098999023 -0.011737349443137646 3.0816609859466553
3.435352325439453 -0.01155898068100214 3.015320062637329
3.3291656970977783 -0.014457874931395054 2.5958375930786133
3.286314010620117 -0.015022709965705872 2.394623041152954
3.2701773643493652 -0.014900893904268742 2.3255348205566406
3.2562453746795654 -0.015788162127137184 2.254521608352661
3.2441091537475586 -0.016946464776992798 2.187647819519043
3.2185559272766113 -0.017285769805312157 2.0580222606658936
3.1601219177246094 -0.023636754602193832 1.6674681901931763
3.1802265644073486 -0.01840326376259327 1.583139181137085
3.1581785678863525 -0.01989232376217842 1.6001310348510742
3.1488802433013916 -0.021122291684150696 1.6028066873550415
3.1365199089050293 -0.023385845124721527 1.6066651344299316
3.102785110473633 -0.017027048394083977 1.6401616334915161
3.101191997528076 -0.019255297258496284 1.6485241651535034
3.1064019203186035 -0.02076151594519615 1.673208236694336
2.9386603832244873 -0.021977439522743225 1.7443113327026367
2.8694605827331543 -0.02276233583688736 1.7708656787872314
2.802238941192627 -0.022637519985437393 1.7956925630569458
2.721745491027832 -0.023831166326999664 1.825976014137268
2.6520438194274902 -0.023498253896832466 1.8517340421676636
2.329195976257324 -0.02967854216694832 1.8568953275680542
2.255556583404541 -0.03075411170721054 1.8547812700271606
1.9795432090759277 -0.032743919640779495 1.8588799238204956
1.9084478616714478 -0.03257991373538971 1.8588192462921143
1.3421927690505981 -0.031138425692915916 1.8819313049316406
1.1259465217590332 -0.03415555879473686 1.8932026624679565
1.0554429292678833 -0.03655768558382988 1.8968256711959839
0.9733948111534119 -0.03444761782884598 1.9012531042099
0.9051587581634521 -0.03499414026737213 1.9065324068069458
0.6410614252090454 -0.03562796860933304 1.9197394847869873
0.5677428841590881 -0.03627817705273628 1.9244526624679565
0.1916557252407074 -0.038180071860551834 1.9581778049468994
0.03501366823911667 -0.04202356934547424 1.9679783582687378
-0.03437439352273941 -0.04284833371639252 1.9712237119674683
-0.10217715054750443 -0.04334709793329239 1.9768040180206299
-0.1737472414970398 -0.040724944323301315 1.98067307472229
-0.6912255883216858 -0.04326237738132477 2.012183427810669
-0.8287385702133179 -0.04887884482741356 2.041375160217285
-0.8211897611618042 -0.04863964021205902 2.0446290969848633
-0.8115664124488831 -0.04988706111907959 2.046797513961792
-0.9266394376754761 -0.05184703692793846 2.348271131515503
-0.9498007893562317 -0.05162675678730011 2.409825086593628
-1.0221627950668335 -0.05193856731057167 2.6165618896484375
-1.072163462638855 -0.049447689205408096 2.757282018661499
-1.0955451726913452 -0.04888233542442322 2.830625057220459
-1.119262933731079 -0.050002969801425934 2.90889835357666
-1.1567387580871582 -0.04947473108768463 3.0473523139953613
-1.1771796941757202 -0.04807302728295326 3.120084524154663
-1.231196641921997 -0.048887405544519424 3.3307504653930664
-1.3086724281311035 -0.0489407554268837 3.6829326152801514
-1.3344708681106567 -0.048518773168325424 3.8444650173187256
-1.345632791519165 -0.04967286065220833 3.917837142944336
-1.3770123720169067 -0.04739084094762802 4.131805419921875
-1.407480001449585 -0.044118475168943405 4.467273712158203
-1.414269208908081 -0.04394594579935074 4.550310134887695
-1.418743371963501 -0.043533459305763245 4.631895065307617
-1.4189432859420776 -0.04165637865662575 4.708180904388428
-1.262958288192749 -0.04306098446249962 5.147799491882324
-1.149113416671753 -0.03262985125184059 6.445188045501709
-1.1301666498184204 -0.02919042482972145 6.674739360809326
-1.1017427444458008 -0.031116925179958344 7.0647759437561035
-1.0822710990905762 -0.029562614858150482 7.360167980194092
-1.0210236310958862 -0.021870195865631104 8.493623733520508
-1.0107882022857666 -0.02368207648396492 8.631072044372559
-0.9985278248786926 -0.020553365349769592 8.847907066345215
-0.993882954120636 -0.02247592993080616 8.933481216430664
-0.9817296862602234 -0.019615130499005318 9.15381908416748
-0.9699615836143494 -0.020887590944767 9.379694938659668
-0.9668061137199402 -0.021347690373659134 9.461992263793945
-0.9484025239944458 -0.016317211091518402 9.76673698425293
-0.9391300678253174 -0.01546128187328577 9.927251815795898
-0.9264040589332581 -0.01176619715988636 10.133405685424805
-0.9183144569396973 -0.01500693615525961 10.278037071228027
-0.9144676923751831 -0.014144676737487316 10.350093841552734
-0.9084569811820984 -0.013611608184874058 10.431672096252441
-0.907378077507019 -0.012617219239473343 10.502241134643555
-0.8843490481376648 -0.00951746478676796 10.873016357421875
-0.8811052441596985 -0.009245003573596478 10.957850456237793
-0.876247227191925 -0.010281124152243137 11.040892601013184
-0.8722858428955078 -0.00909269880503416 11.117804527282715
-0.8594925999641418 -0.007661274168640375 11.269211769104004
-0.8566504716873169 -0.006546918302774429 11.341278076171875
-0.8462299108505249 -0.006146375555545092 11.489086151123047
-0.8370718955993652 -0.001966373063623905 11.6556978225708
-0.8229600787162781 -0.00161043053958565 11.880206108093262
-0.8042521476745605 0.005418142769485712 12.434883117675781
-0.6747368574142456 -0.0031380606815218925 12.768635749816895
-0.6815741658210754 -0.0063248202204704285 12.733948707580566
-0.3284758925437927 -0.004542908165603876 12.714587211608887
-0.2531920075416565 -0.00299219973385334 12.711379051208496
-0.13774064183235168 -0.0006600935012102127 12.70722484588623
0.09896205365657806 0.004989841021597385 12.781794548034668
0.3984692692756653 0.009218533523380756 12.854558944702148
0.5971459150314331 0.009962696582078934 12.90230655670166
1.2083208560943604 0.017481110990047455 12.92965316772461
1.5714287757873535 0.019701732322573662 12.907355308532715
1.7945842742919922 0.017916956916451454 12.897854804992676
1.9379490613937378 0.020466996356844902 12.887962341308594
2.3091647624969482 0.02896646223962307 12.871716499328613
2.3775694370269775 0.02886210009455681 12.8692626953125
2.6883654594421387 0.03116641566157341 12.818655014038086
2.8882689476013184 0.02768070437014103 12.677111625671387
3.010704755783081 0.027518296614289284 12.591175079345703
3.070171594619751 0.029059434309601784 12.552993774414062
3.1822915077209473 0.027227438986301422 12.474678039550781
3.255540132522583 0.03008982166647911 12.428435325622559
3.7287063598632812 0.026397233828902245 12.128853797912598
3.8300697803497314 0.010211415588855743 11.582088470458984
3.8697614669799805 0.005785756278783083 11.394042015075684
3.884669303894043 0.003549866611137986 11.326220512390137
3.9096343517303467 -0.00034684338606894016 11.192609786987305
3.921071767807007 -0.00042129354551434517 11.131653785705566
3.934338092803955 -0.002465324243530631 11.065545082092285
4.0198469161987305 -0.015109592117369175 10.534725189208984
4.029170513153076 -0.017765266820788383 10.461188316345215
4.039913654327393 -0.01735134795308113 10.38752269744873
4.050614833831787 -0.020225699990987778 10.308955192565918
4.079859256744385 -0.026035992428660393 10.065542221069336
4.260006427764893 -0.03762625902891159 9.527928352355957
5.235063552856445 -0.028920911252498627 9.369721412658691
5.380481719970703 -0.026442937552928925 9.357358932495117
5.522919654846191 -0.022982114925980568 9.345726013183594
5.802956581115723 -0.021466867998242378 9.329122543334961
5.867961883544922 -0.02031964436173439 9.32427978515625
6.099088191986084 -0.0192518662661314 9.310832977294922
6.37322998046875 -0.016295460984110832 9.303367614746094
6.52903938293457 -0.015933195129036903 9.340649604797363
6.6987714767456055 -0.011663893237709999 9.475556373596191
6.801208019256592 -0.003781171515583992 9.686578750610352
6.8654327392578125 -0.0005421205423772335 9.806740760803223
6.8543171882629395 0.0011946044396609068 9.865246772766113
6.816381454467773 0.006329994648694992 10.096586227416992
6.799138069152832 0.008574231527745724 10.092375755310059
6.401713848114014 0.0043000224977731705 10.331395149230957
6.401670455932617 0.01060639787465334 10.311895370483398
6.350675582885742 0.011517186649143696 10.2875337600708
6.213071823120117 0.006100696977227926 10.258370399475098
5.91825008392334 -0.00581968342885375 10.030988693237305
5.6241655349731445 -0.01575298048555851 9.792591094970703
5.5591044425964355 -0.018448922783136368 9.762027740478516
5.387515068054199 -0.02047063410282135 9.757863998413086
5.107330799102783 -0.029302405193448067 9.736793518066406
5.019999027252197 -0.030433543026447296 9.732815742492676
4.945390701293945 -0.03162550553679466 9.72900676727295
4.85607385635376 -0.03206682205200195 9.725931167602539
4.650142669677734 -0.035173870623111725 9.723773956298828
4.35934591293335 -0.04028104618191719 9.723082542419434
4.058857440948486 -0.0435989573597908 9.72848129272461
3.9839160442352295 -0.04472612589597702 9.730997085571289
3.8477401733398438 -0.04511535167694092 9.73226547241211
3.8057103157043457 -0.046062931418418884 9.743975639343262
3.8158771991729736 -0.04776779189705849 9.750627517700195
3.8456854820251465 -0.04640066996216774 9.763245582580566
3.8803086280822754 -0.04617438092827797 9.75851058959961
3.9040489196777344 -0.04441312700510025 9.939125061035156
3.910977363586426 -0.03999866545200348 10.007387161254883
3.6980154514312744 -0.033862579613924026 10.705878257751465
3.616776943206787 -0.03176980838179588 10.823490142822266
3.527599573135376 -0.0297442227602005 10.947118759155273
3.089357852935791 -0.02196149155497551 11.489283561706543
3.0287673473358154 -0.02268012799322605 11.502867698669434
2.8256821632385254 -0.024559110403060913 11.532914161682129
2.5603532791137695 -0.031395312398672104 11.489990234375
2.4824912548065186 -0.03292514383792877 11.478801727294922
2.4137606620788574 -0.03500973805785179 11.46992301940918
2.3421497344970703 -0.03564172610640526 11.460360527038574
2.1274917125701904 -0.037345048040151596 11.433573722839355
1.6288442611694336 -0.045414019376039505 11.380620956420898
1.5483745336532593 -0.04725562781095505 11.373425483703613
1.4778079986572266 -0.049432333558797836 11.38494873046875
1.4794410467147827 -0.04749325290322304 11.37511920928955
1.4898360967636108 -0.04701736196875572 11.342819213867188
1.4969733953475952 -0.04646308347582817 11.336896896362305
1.5071293115615845 -0.046978067606687546 11.329278945922852
1.527683138847351 -0.04369472712278366 11.329948425292969
1.5387022495269775 -0.04370139539241791 11.334267616271973
1.5424590110778809 -0.05262182280421257 10.921005249023438
1.5405158996582031 -0.05742240697145462 10.852867126464844
1.53837251663208 -0.06113175302743912 10.71606159210205
1.5344252586364746 -0.06261785328388214 10.641963958740234
1.5316240787506104 -0.060613442212343216 10.498260498046875
1.528761625289917 -0.06621812283992767 10.282683372497559
1.5219377279281616 -0.07160340249538422 10.066863059997559
1.5170942544937134 -0.07258936762809753 9.99301815032959
1.5146477222442627 -0.07365620881319046 9.92847728729248
1.5147616863250732 -0.07654894143342972 9.85828971862793
1.5107465982437134 -0.08021630346775055 9.781232833862305
1.5073539018630981 -0.08475757390260696 9.582983016967773
1.4972513914108276 -0.09772903472185135 9.150752067565918
1.4944368600845337 -0.10207496583461761 8.995003700256348
1.4883882999420166 -0.10562898218631744 8.784245491027832
1.4829809665679932 -0.10877589881420135 8.639693260192871
1.4792600870132446 -0.11018896102905273 8.556923866271973
1.4731398820877075 -0.11329593509435654 8.329710006713867
1.473539113998413 -0.11447027325630188 8.288686752319336
1.5286364555358887 -0.11899644136428833 8.122304916381836
1.544130563735962 -0.12281183153390884 8.059782981872559
1.5401396751403809 -0.11937888711690903 8.047934532165527
1.503082513809204 -0.12288949638605118 8.00033187866211
1.48484468460083 -0.12625326216220856 7.929721832275391
1.4626755714416504 -0.1285443902015686 7.851441383361816
1.4297484159469604 -0.1321418732404709 7.725315093994141
1.3769581317901611 -0.13838960230350494 7.523636341094971
1.3398627042770386 -0.14289848506450653 7.374892711639404
1.3210548162460327 -0.14470726251602173 7.301414489746094
1.309434413909912 -0.14810693264007568 7.233148574829102
1.2920093536376953 -0.1496046483516693 7.15266227722168
1.251875877380371 -0.1550535261631012 6.942232131958008
1.2282763719558716 -0.1602243185043335 6.798800468444824
1.215023159980774 -0.16127626597881317 6.728631496429443
1.1891838312149048 -0.16561259329319 6.568519115447998
1.1787701845169067 -0.17072778940200806 6.5008368492126465
1.1690102815628052 -0.17281843721866608 6.42721700668335
1.1504144668579102 -0.1748282015323639 6.278872013092041
1.1280869245529175 -0.1787220984697342 6.0724968910217285
1.1255738735198975 -0.1832960844039917 5.999030113220215
1.10365891456604 -0.19083651900291443 5.701756954193115
1.091647744178772 -0.1951376497745514 5.402134895324707
1.0799286365509033 -0.20244166254997253 5.173561096191406
1.0755568742752075 -0.201109379529953 5.109156608581543
1.0724745988845825 -0.20347778499126434 5.030384540557861
1.0693001747131348 -0.20289500057697296 4.9611616134643555
1.0664912462234497 -0.20401480793952942 4.890255451202393
1.062227487564087 -0.20667126774787903 4.753697395324707
1.0539976358413696 -0.2099032998085022 4.602409362792969
1.0532468557357788 -0.21139054000377655 4.54038143157959
1.0523741245269775 -0.21256574988365173 4.536930561065674
1.0537118911743164 -0.21196302771568298 4.536752700805664
1.0517098903656006 -0.21205830574035645 4.536506652832031
1.0522985458374023 -0.2115829437971115 4.5364813804626465
1.0518581867218018 -0.21153324842453003 4.536534309387207
1.0517480373382568 -0.21129357814788818 4.536317348480225
1.051429271697998 -0.21024756133556366 4.537060260772705
1.051060676574707 -0.2103225290775299 4.537537097930908
1.0526362657546997 -0.21118652820587158 4.536781311035156
1.050947904586792 -0.21062608063220978 4.537099361419678
1.051613211631775 -0.21149076521396637 4.536894798278809
1.052150011062622 -0.21087051928043365 4.5374979972839355
1.0515245199203491 -0.20997506380081177 4.537381172180176
1.0527936220169067 -0.21211498975753784 4.537083148956299
1.0525230169296265 -0.21143797039985657 4.537438869476318
1.0527900457382202 -0.21089082956314087 4.537299633026123
1.0516059398651123 -0.2119816541671753 4.537542819976807
1.0515756607055664 -0.2117382287979126 4.536543369293213
1.0518466234207153 -0.21118640899658203 4.5370917320251465
1.051220178604126 -0.21117714047431946 4.537186145782471
1.0510904788970947 -0.21139457821846008 4.537676811218262
1.0523605346679688 -0.21229153871536255 4.537472248077393
1.0510327816009521 -0.2107180953025818 4.537368297576904
1.0514459609985352 -0.21031229197978973 4.537699222564697
1.0522022247314453 -0.21131247282028198 4.538212299346924
1.0526622533798218 -0.21168112754821777 4.537509441375732
1.0529319047927856 -0.21159622073173523 4.537436485290527
1.0528498888015747 -0.21210786700248718 4.536956787109375
1.0527775287628174 -0.2115115225315094 4.537537574768066
1.0526889562606812 -0.21228846907615662 4.537283420562744
1.0518721342086792 -0.21144896745681763 4.537121295928955
1.0529813766479492 -0.21232514083385468 4.536160945892334
1.0527069568634033 -0.21195146441459656 4.536754608154297
1.0534248352050781 -0.21207566559314728 4.53626823425293
1.0532121658325195 -0.21175043284893036 4.536530494689941
1.052670955657959 -0.21097004413604736 4.537106990814209
1.0521959066390991 -0.21103627979755402 4.5367751121521
1.0508755445480347 -0.20938508212566376 4.5371270179748535
1.0527888536453247 -0.21033787727355957 4.53668212890625
1.0515083074569702 -0.21007700264453888 4.5366339683532715
1.0519402027130127 -0.21058163046836853 4.5370192527771
1.052390217781067 -0.2106846570968628 4.537080764770508
1.052619218826294 -0.21042141318321228 4.537021636962891
1.052037239074707 -0.21094699203968048 4.5366926193237305
